season_end,player_id,name,age,team,pos,g,gs,mp,per,ts_pct,usg_pct,ws,bpm,vorp,awards
1980,smithwi02,Willie Smith,26,CLE,PG,62,,1051,12.2,.442,15.8,1.0,0.0,0.5,
1980,dunlemi01,Mike Dunleavy,25,HOU,PG,51,,1036,12.9,.542,18.6,1.4,-1.5,0.1,
1980,gondrgl01,Glen Gondrezick,24,DEN,SF,59,,1020,16.7,.575,15.3,3.1,2.0,1.0,
1980,breweji01,Jim Brewer,28,POR,PF,67,,1016,11.3,.493,9.8,2.0,0.7,0.7,
1980,forddo01,Don Ford,27,2TM,SF,73,,999,9.6,.518,13.7,1.5,-2.1,0.0,
1980,forddo01,Don Ford,27,LAL,SF,52,,580,8.3,.545,11.9,0.9,-2.5,-0.1,
1980,forddo01,Don Ford,27,CLE,SF,21,,419,11.4,.494,16.1,0.6,-1.5,0.1,
1980,richacl01,Clint Richardson,23,PHI,SG,52,34,988,9.9,.472,17.5,1.1,-2.6,-0.2,
1980,maravpe01,Pete Maravich,32,2TM,SG,43,4,964,13.8,.500,28.9,0.5,-3.8,-0.4,
1980,maravpe01,Pete Maravich,32,UTA,SG,17,,522,12.4,.459,29.7,-0.5,-5.6,-0.5,
1980,maravpe01,Pete Maravich,32,BOS,SG,26,4,442,15.6,.547,27.9,1.0,-1.7,0.0,
1980,collido01,Doug Collins,28,PHI,SG,36,17,963,13.6,.533,22.7,1.9,-1.9,0.0,
1980,hustoge01,Geoff Huston,22,NYK,PG,71,0,923,7.0,.425,13.8,-0.3,-4.4,-0.6,
1980,elmorle01,Len Elmore,27,KCK,C,58,,915,10.6,.472,14.9,1.5,-1.4,0.1,
1980,cookje01,Jeff Cook,23,PHO,PF,66,,904,14.4,.546,17.7,2.4,-0.2,0.4,
1980,cummipa01,Pat Cummings,23,MIL,C,71,2,900,15.3,.552,22.0,2.5,-1.6,0.1,
1980,gerargu01,Gus Gerard,26,KCK,SF,73,,869,14.1,.491,20.3,1.9,-0.2,0.4,
1980,beshode01,Del Beshore,23,CHI,PG,68,,869,6.4,.423,18.4,-0.9,-5.1,-0.7,
1980,cheniph01,Phil Chenier,29,2TM,SG,43,0,850,9.5,.431,20.0,0.0,-3.6,-0.3,
1980,cheniph01,Phil Chenier,29,WSB,SG,20,,470,10.1,.435,21.9,0.0,-3.6,-0.2,
1980,cheniph01,Phil Chenier,29,IND,SG,23,0,380,8.9,.423,17.6,0.0,-3.6,-0.2,
1980,walkewa01,Wally Walker,25,SEA,SF,70,,844,12.3,.539,16.5,2.0,-1.4,0.1,
1980,corzida01,Dave Corzine,23,WSB,C,78,,826,10.3,.457,14.6,0.9,-3.0,-0.2,
1980,smithro01,Robert Smith,24,2TM,PG,65,,809,10.8,.523,17.4,1.4,-2.6,-0.1,
1980,smithro01,Robert Smith,24,UTA,PG,6,,73,9.6,.436,10.7,0.1,-2.7,0.0,
1980,smithro01,Robert Smith,24,NJN,PG,59,,736,10.9,.529,18.1,1.3,-2.6,-0.1,
1980,glennmi01,Mike Glenn,24,NYK,SG,75,0,800,16.6,.557,20.9,2.1,0.5,0.5,
1980,dawkipa01,Paul Dawkins,22,UTA,SF,57,,776,11.0,.492,22.0,-0.1,-4.2,-0.4,
1980,calvima01,Mack Calvin,32,UTA,PG,48,,772,14.5,.549,18.7,1.4,-1.7,0.1,
1980,baileja01,James Bailey,22,SEA,PF,67,,726,12.3,.495,21.4,1.0,-3.3,-0.2,
1980,elliobo01,Bob Elliott,24,NJN,PF,54,,722,11.6,.521,20.5,0.8,-2.9,-0.2,
1980,kramejo01,Joel Kramer,24,PHO,C,54,,711,10.0,.547,12.6,1.4,-1.4,0.1,
1980,hillmda01,Darnell Hillman,30,GSW,PF,49,,708,8.7,.474,15.6,0.3,-4.2,-0.4,
1980,mackol01,Ollie Mack,22,2TM,SG,50,,681,10.9,.528,15.3,1.0,-1.6,0.1,
1980,mackol01,Ollie Mack,22,LAL,SG,27,,155,9.1,.440,17.3,0.1,-3.9,-0.1,
1980,mackol01,Ollie Mack,22,CHI,SG,23,,526,11.4,.560,14.7,0.8,-1.0,0.1,
1980,judkije01,Jeff Judkins,23,BOS,SF,65,0,674,14.1,.567,21.1,1.8,0.0,0.3,
1980,monroea01,Earl Monroe,35,NYK,SG,51,0,633,15.3,.497,24.8,1.1,-1.8,0.0,
1980,peckwi01,Wiley Peck,22,SAS,SF,52,,628,8.9,.466,14.5,0.3,-4.2,-0.4,
1980,pietkst01,Stan Pietkiewicz,23,SDC,PG,50,,577,14.3,.572,17.3,1.0,-0.6,0.2,
1980,awtrede01,Dennis Awtrey,31,CHI,C,26,,560,7.4,.524,7.9,0.6,-1.4,0.1,
1980,willisl01,Sly Williams,22,NYK,SF,57,0,556,10.7,.434,24.6,-0.1,-5.9,-0.5,
1980,whiteje01,Jerome Whitehead,23,2TM,C,50,,553,8.4,.487,12.5,0.2,-4.8,-0.4,
1980,whiteje01,Jerome Whitehead,23,SDC,C,18,,225,11.6,.557,10.8,0.4,-2.9,-0.1,
1980,whiteje01,Jerome Whitehead,23,UTA,C,32,,328,6.2,.438,13.7,-0.2,-6.0,-0.4,
1980,chanedo01,Don Chaney,33,BOS,SG,60,0,523,7.8,.402,18.3,0.4,-3.1,-0.1,
1980,ellisbo02,Bo Ellis,25,DEN,PF,48,,502,12.1,.508,14.3,0.9,-1.9,0.0,
1980,smithsa02,Sam Smith,25,CHI,SF,30,,496,14.2,.502,23.9,0.8,-0.9,0.1,
1980,roberan01,Anthony Roberts,24,DEN,SF,23,,486,9.3,.427,19.0,0.1,-5.6,-0.4,
1980,greenmi01,Mike Green,28,KCK,C,21,,459,10.6,.456,18.6,0.4,-2.5,-0.1,
1980,kupchmi01,Mitch Kupchak,25,WSB,PF,40,,451,9.7,.482,20.4,0.2,-4.9,-0.3,
1980,steella01,Larry Steele,30,POR,SF,16,,446,10.8,.462,17.6,0.5,-2.3,0.0,
1980,malovst01,Steve Malovic,23,3TM,PF,39,,445,7.2,.507,9.0,0.3,-3.4,-0.2,
1980,malovst01,Steve Malovic,23,WSB,PF,1,,6,6.2,.284,11.6,0.0,-4.4,0.0,
1980,malovst01,Steve Malovic,23,SDC,PF,28,,277,7.9,.577,8.6,0.3,-3.4,-0.1,
1980,malovst01,Steve Malovic,23,DET,PF,10,,162,5.9,.417,9.5,0.0,-3.4,-0.1,
1980,spanaji01,Jim Spanarkel,22,PHI,SG,40,0,442,10.7,.545,21.6,0.4,-3.6,-0.2,
1980,fernser01,Eric Fernsten,26,BOS,PF,56,0,431,14.4,.497,18.1,1.2,0.8,0.3,
1980,kingbe01,Bernard King,23,UTA,SF,19,,419,11.4,.534,22.0,0.0,-4.2,-0.2,
1980,mengejo01,John Mengelt,30,CHI,SG,36,,387,13.4,.584,23.5,0.6,-3.1,-0.1,
1980,brownjo01,John Brown,28,2TM,SF,32,,385,5.1,.444,16.5,0.1,-5.9,-0.5,
1980,brownjo01,John Brown,28,UTA,SF,4,,24,-0.5,.228,24.6,-0.1,-5.7,-0.1,
1980,brownjo01,John Brown,28,ATL,SF,28,,361,5.4,.460,16.0,0.2,-5.9,-0.4,
1980,evansea01,Earl Evans,24,DET,PF,36,,381,10.3,.495,19.6,0.1,-4.0,-0.2,
1980,pellosa01,Sam Pellom,28,ATL,PF,44,,373,9.4,.450,15.2,0.7,-2.6,0.0,
1980,waltobi01,Bill Walton,27,SDC,C,14,,337,22.2,.525,26.3,0.8,3.0,0.5,
1980,johnsvi01,Vinnie Johnson,23,SEA,SG,38,,325,10.9,.458,21.1,0.2,-2.2,0.0,
1980,kunneke01,Kevin Kunnert,28,POR,C,18,,302,13.5,.474,23.6,0.2,-2.8,-0.1,
1980,redmoma01,Marlon Redmond,24,KCK,SG,24,,298,12.0,.464,23.0,0.3,-2.7,0.0,
1980,webstma01,Marvin Webster,27,NYK,C,20,1,298,9.2,.511,13.7,0.2,-4.1,-0.2,
1980,barnema01,Marvin Barnes,27,SDC,PF,20,,287,8.2,.432,12.8,0.1,-4.3,-0.2,
1980,gianejo01,John Gianelli,29,UTA,C,17,,285,5.1,.377,14.3,-0.4,-5.5,-0.3,
1980,burleto01,Tom Burleson,27,KCK,C,37,,272,7.8,.391,21.5,-0.1,-5.3,-0.2,
1980,davisbr01,Brad Davis,24,2TM,PG,18,0,268,14.1,.593,13.3,0.6,-0.7,0.1,
1980,davisbr01,Brad Davis,24,IND,PG,5,0,43,3.9,.400,10.6,0.0,-4.5,0.0,
1980,davisbr01,Brad Davis,24,UTA,PG,13,,225,16.0,.620,13.8,0.6,0.0,0.2,
1980,batesbi01,Billy Ray Bates,23,POR,SG,16,,235,24.1,.552,32.0,0.9,4.3,0.5,
1980,tatumea01,Earl Tatum,26,CLE,SG,33,,225,9.3,.415,20.4,0.0,-2.8,0.0,
1980,kiffiir01,Irv Kiffin,28,SAS,SF,26,,212,3.7,.383,24.5,-0.6,-8.6,-0.5,
1980,hollabr01,Brad Holland,23,LAL,SG,38,,197,14.3,.477,25.2,0.3,-2.6,0.0,
1980,byrnema01,Marty Byrnes,23,LAL,SF,32,,194,6.3,.557,16.2,0.0,-5.2,-0.2,
1980,jacksph01,Phil Jackson,34,NJN,PF,16,,194,10.7,.645,11.8,0.5,-1.7,0.0,
1980,norrisy01,Sylvester Norris,22,SAS,C,17,,189,3.3,.438,12.9,-0.2,-6.2,-0.3,
1980,bailegu01,Gus Bailey,28,WSB,SG,20,,180,9.3,.467,11.3,0.2,-1.7,0.1,
1980,basseti01,Tim Bassett,28,2TM,PF,12,,164,6.7,.419,11.6,0.1,-3.4,-0.1,
1980,basseti01,Tim Bassett,28,NJN,PF,7,,92,7.9,.440,13.1,0.1,-3.4,0.0,
1980,basseti01,Tim Bassett,28,SAS,PF,5,,72,5.3,.375,9.6,0.0,-3.4,0.0,
1980,coughjo01,John Coughran,28,GSW,SF,24,,160,6.0,.390,25.8,-0.3,-6.5,-0.3,
1980,wilsobu01,Bubba Wilson,24,GSW,SG,16,,143,2.1,.308,10.3,-0.2,-5.3,-0.2,
1980,carribo01,Bob Carrington,26,SDC,SG,10,,134,5.9,.444,13.6,0.0,-4.6,-0.1,
1980,bostola01,Lawrence Boston,23,WSB,PF,13,,125,12.6,.485,20.7,0.2,-4.0,-0.1,
1980,toonebe01,Bernard Toone,23,PHI,PF,23,0,124,8.9,.402,27.2,-0.1,-5.4,-0.1,
1980,cartero01,Ron Carter,23,IND,SG,13,0,117,4.2,.399,16.6,-0.1,-5.8,-0.2,
1980,mokespa01,Paul Mokeski,23,HOU,C,12,,113,4.4,.392,16.4,-0.1,-6.4,-0.2,
1980,whiteru01,Rudy White,26,HOU,SG,9,,106,9.6,.606,14.1,0.1,-2.9,0.0,
1980,kuestjo01,John Kuester,24,IND,PG,24,0,100,11.1,.391,16.3,0.1,-3.1,0.0,
1980,bradlal01,Alonzo Bradley,26,HOU,SF,22,,96,4.1,.395,24.7,-0.2,-6.8,-0.2,
1980,simpsra01,Ralph Simpson,30,NJN,SG,8,,81,12.6,.399,30.2,-0.1,-2.9,0.0,
1980,behagro01,Ron Behagen,29,WSB,PF,6,,64,10.2,.449,18.3,0.1,-3.4,0.0,
1980,zenoto01,Tony Zeno,22,IND,SF,8,0,59,0.2,.320,20.3,-0.2,-6.5,-0.2,
1980,wilsori01,Rick Wilson,23,ATL,SG,5,,59,2.0,.240,17.1,-0.2,-4.1,0.0,
1980,leebu01,Butch Lee,23,2TM,PG,14,,55,5.3,.327,26.9,-0.2,-5.0,-0.1,
1980,leebu01,Butch Lee,23,CLE,PG,3,,24,-4.0,.175,23.1,-0.2,-5.7,-0.1,
1980,leebu01,Butch Lee,23,LAL,PG,11,,31,12.4,.435,29.8,0.0,-4.5,0.0,
1980,johnsch02,Cheese Johnson,22,GSW,SF,9,,53,9.4,.419,28.1,0.0,-5.5,-0.1,
1980,robinja01,Jackie Robinson,24,DET,SF,7,,51,17.1,.618,18.0,0.2,-2.4,0.0,
1980,deanegr01,Greg Deane,22,UTA,SG,7,,48,4.5,.355,15.3,-0.1,-4.8,-0.1,
1980,wakefan01,Andre Wakefield,25,UTA,SG,8,,47,-2.0,.460,22.2,-0.2,-7.1,-0.2,
1980,kramear01,Arvid Kramer,23,DEN,C,8,,45,6.6,.350,24.3,-0.1,-5.4,-0.1,
1980,brownro02,Roger Brown,29,CHI,C,4,,37,7.0,.333,3.3,0.1,-3.3,0.0,
1980,calhoco01,Corky Calhoun,29,IND,SF,7,0,30,10.6,.405,14.1,0.0,-4.4,0.0,
1980,davisha01,Harry Davis,24,SAS,SF,4,,30,5.8,.505,20.0,0.0,-5.1,-0.1,
1980,crosbte01,Terry Crosby,23,KCK,PG,4,,28,3.5,.615,14.1,0.0,-4.8,0.0,
1980,fraziwa01,Walt Frazier,34,CLE,PG,3,,27,13.6,.421,22.6,0.0,-3.3,0.0,
1980,olivejo01,John Olive,24,SDC,SF,1,,15,-11.5,.000,10.7,-0.1,-5.5,-0.1,
1980,skinnal01,Al Skinner,27,PHI,SG,2,0,10,-0.6,.500,16.0,0.0,-4.8,0.0,
1980,kilpaca01,Carl Kilpatrick,23,UTA,C,2,,6,22.7,.521,20.6,0.0,-4.5,0.0,
1980,,League Average,,,,,,,,.531,19.9,,,,
1981,dantlad01,Adrian Dantley,25,UTA,SF,80,,3417,24.3,.622,28.4,13.6,4.3,5.4,MVP-12;AS;NBA2
1981,malonmo01,Moses Malone,25,HOU,C,80,,3245,25.1,.585,27.6,13.7,3.3,4.3,MVP-4;AS;NBA2
1981,birdla01,Larry Bird,24,BOS,PF,82,82,3239,19.9,.528,24.3,10.8,4.3,5.2,MVP-2;AS;NBA1
1981,mitchmi01,Mike Mitchell,25,CLE,SF,82,82,3194,17.5,.513,26.9,6.0,-0.3,1.3,MVP-24;AS
1981,richami01,Michael Ray Richardson,25,NYK,SG,79,79,3175,17.1,.511,20.0,6.9,3.2,4.2,MVP-17;AS;DEF1
1981,englial01,Alex English,27,DEN,SF,81,,3093,19.7,.549,24.0,8.3,2.2,3.2,
1981,robintr01,Truck Robinson,29,PHO,PF,82,82,3088,14.9,.531,21.5,7.6,-0.7,1.0,MVP-19;AS
1981,wilkeja01,Jamaal Wilkes,27,LAL,SF,81,,3028,18.0,.556,24.5,8.5,0.5,1.9,MVP-10;AS
1981,abdulka01,Kareem Abdul-Jabbar,33,LAL,C,80,,2976,25.5,.616,26.3,14.3,6.1,6.1,MVP-3;AS;NBA1;DEF1
1981,reidro01,Robert Reid,25,HOU,SF,82,82,2963,16.4,.522,19.8,7.2,2.1,3.0,
1981,nixonno01,Norm Nixon,25,LAL,PG,79,,2962,15.5,.511,21.8,5.5,-0.6,1.0,MVP-21
1981,hayesel01,Elvin Hayes,35,WSB,PF,81,,2931,14.9,.483,23.0,5.1,-1.1,0.7,
1981,cartwbi01,Bill Cartwright,23,NYK,C,82,81,2925,18.4,.611,21.5,10.0,1.1,2.3,
1981,sikmaja01,Jack Sikma,25,SEA,C,82,82,2920,18.0,.512,23.6,8.0,1.4,2.5,MVP-15;AS
1981,carrojo01,Joe Barry Carroll,22,GSW,C,82,,2919,16.4,.534,23.0,5.7,-1.3,0.5,ROY-5
1981,kingbe01,Bernard King,24,GSW,SF,81,,2914,19.9,.617,23.2,9.1,2.8,3.6,MVP-14
1981,newlimi01,Mike Newlin,32,NJN,SG,79,,2911,15.6,.571,23.4,6.1,-0.8,0.9,
1981,wedmasc01,Scott Wedman,28,KCK,SF,81,,2902,14.8,.503,24.1,4.7,-1.1,0.7,
1981,ervinju01,Julius Erving,30,PHI,SF,82,82,2874,25.1,.572,28.4,13.8,7.5,6.9,MVP-1;AS;NBA1
1981,griffda01,Darrell Griffith,22,UTA,SG,81,,2867,14.7,.496,28.8,0.4,-3.2,-0.9,ROY-1
1981,russeca02,Campy Russell,29,NYK,SF,79,79,2865,12.9,.518,20.7,4.3,-1.6,0.3,
1981,gilmoar01,Artis Gilmore,31,CHI,C,82,82,2832,21.7,.699,18.5,12.3,4.3,4.5,MVP-22;AS
1981,theusre01,Reggie Theus,23,CHI,SG,82,82,2820,18.4,.578,23.1,9.2,1.8,2.7,MVP-19;AS
1981,architi01,Tiny Archibald,32,BOS,PG,80,72,2820,14.3,.582,17.5,6.9,-0.1,1.4,MVP-9;AS;NBA2
1981,natersw01,Swen Nater,31,SDC,C,82,,2809,18.2,.597,18.6,8.6,0.7,1.9,
1981,poquebe01,Ben Poquette,25,UTA,PF,82,82,2808,13.0,.567,12.4,5.4,-0.2,1.3,
1981,thompmy01,Mychal Thompson,26,POR,C,79,,2790,16.6,.520,21.8,5.3,0.9,2.1,
1981,gervige01,George Gervin,28,SAS,SG,82,82,2765,22.9,.555,32.3,10.5,2.9,3.5,MVP-5;AS;NBA1
1981,kingre01,Reggie King,23,KCK,PF,81,,2743,16.9,.583,18.1,8.3,0.6,1.8,
1981,willira01,Ray Williams,26,NYK,PG,79,79,2742,19.0,.519,25.7,7.2,3.0,3.5,
1981,maxwece01,Cedric Maxwell,25,BOS,SF,81,81,2730,17.6,.651,16.8,11.0,3.5,3.8,
1981,fordch01,Chris Ford,32,BOS,SG,82,75,2723,8.8,.488,13.0,3.7,-0.9,0.7,
1981,greenda01,Dave Greenwood,23,CHI,PF,82,82,2710,16.6,.528,19.7,7.1,1.2,2.2,
1981,paxsoji02,Jim Paxson,23,POR,SG,79,,2701,16.9,.564,19.6,7.7,1.4,2.3,
1981,johnsed02,Eddie Johnson,25,ATL,SG,75,,2693,17.9,.554,22.9,6.9,1.6,2.4,AS
1981,lagarto01,Tom LaGarde,25,DAL,PF,82,82,2670,13.5,.518,20.2,2.7,-1.9,0.1,
1981,isselda01,Dan Issel,32,DEN,C,80,,2641,21.7,.575,23.2,10.5,2.7,3.1,
1981,jonesca01,Caldwell Jones,30,PHI,C,81,81,2639,10.1,.512,11.3,5.5,-0.6,0.9,MVP-30;DEF1
1981,coopemi01,Michael Cooper,24,LAL,SG,81,,2625,12.2,.530,13.5,5.0,0.9,1.9,MVP-24;DEF2
1981,thompda01,David Thompson,26,DEN,SG,77,,2620,19.4,.571,27.9,6.4,0.9,1.9,
1981,greveke01,Kevin Grevey,27,WSB,SG,75,,2616,14.5,.524,21.1,5.8,0.6,1.7,
1981,carrke01,Kenny Carr,25,CLE,PF,81,,2615,17.0,.560,20.4,5.8,0.0,1.3,
1981,johnsde01,Dennis Johnson,26,PHO,PG,79,,2615,17.0,.516,24.6,8.4,1.8,2.5,MVP-8;AS;NBA1;DEF1
1981,ballagr01,Greg Ballard,26,WSB,SF,82,,2610,16.7,.500,21.4,6.9,2.2,2.8,
1981,bratzmi01,Mike Bratz,25,CLE,PG,80,,2595,11.5,.458,16.1,2.1,-1.2,0.5,
1981,birdsot01,Otis Birdsong,25,KCK,SG,71,,2593,20.3,.580,26.8,8.2,2.4,2.9,MVP-17;AS;NBA2
1981,smithla01,Larry Smith,23,GSW,PF,82,,2578,14.8,.540,13.4,6.1,-0.5,1.0,ROY-3
1981,porteke01,Kevin Porter,30,WSB,PG,81,,2577,16.2,.561,19.0,6.4,1.7,2.4,
1981,choneji01,Jim Chones,31,LAL,PF,82,,2562,11.8,.528,15.6,4.7,-2.1,-0.1,
1981,tylerte01,Terry Tyler,24,DET,SF,82,,2549,17.2,.547,18.5,6.4,2.3,2.8,
1981,johnsma01,Marques Johnson,24,MIL,SF,76,,2542,22.0,.583,23.3,11.2,5.6,4.9,MVP-6;AS;NBA2
1981,baileja01,James Bailey,23,SEA,PF,82,,2539,14.5,.546,20.3,4.9,-1.1,0.6,
1981,davisjo01,Johnny Davis,25,IND,PG,76,73,2536,15.2,.522,19.2,5.7,-0.3,1.1,
1981,brookmi01,Michael Brooks,22,SDC,SF,82,,2479,15.8,.519,21.7,4.9,0.0,1.2,ROY-6
1981,okoremi01,Mike O'Koren,22,NJN,SF,79,,2473,12.6,.515,15.8,3.8,-0.4,1.0,ROY-7
1981,laimbbi01,Bill Laimbeer,23,CLE,C,81,,2460,14.2,.536,14.2,5.4,0.0,1.3,
1981,hustoge01,Geoff Huston,23,2TM,PG,81,,2434,13.4,.518,20.7,1.7,-2.2,-0.1,
1981,hustoge01,Geoff Huston,23,DAL,PG,56,,1892,13.4,.516,22.5,0.8,-2.5,-0.2,
1981,hustoge01,Geoff Huston,23,CLE,PG,25,,542,13.4,.528,14.5,0.9,-1.2,0.1,
1981,ranseke01,Kelvin Ransey,22,POR,PG,80,,2431,14.9,.484,24.3,2.8,-1.9,0.1,MVP-15;ROY-2
1981,moncrsi01,Sidney Moncrief,23,MIL,SG,80,,2417,18.0,.614,17.2,9.9,3.8,3.5,
1981,cheekma01,Maurice Cheeks,24,PHI,PG,81,81,2415,16.4,.579,13.9,8.5,4.0,3.7,
1981,olberma01,Mark Olberding,24,SAS,SF,82,82,2408,14.8,.594,17.4,6.6,0.1,1.2,
1981,knighbi01,Billy Knight,28,IND,SG,82,70,2385,19.9,.596,23.2,8.4,2.2,2.5,
1981,bucknqu01,Quinn Buckner,26,MIL,PG,82,82,2384,15.1,.522,21.1,5.4,0.8,1.7,MVP-30;DEF2
1981,smithph01,Phil Smith,28,SDC,SG,76,,2378,16.2,.535,23.5,4.8,-0.2,1.1,
1981,edwarja01,James Edwards,25,IND,C,81,80,2375,18.2,.547,22.3,7.0,1.3,2.0,
1981,bantomi01,Mike Bantom,29,IND,SF,76,74,2375,14.5,.528,20.3,4.4,-0.1,1.2,
1981,freewo01,World B. Free,27,GSW,SG,65,,2370,19.5,.542,27.4,7.4,1.5,2.1,
1981,bryanjo01,Joe Bryant,26,SDC,PF,82,,2359,12.8,.530,18.6,3.4,-1.7,0.2,
1981,johnsjo01,John Johnson,33,SEA,SF,80,,2324,11.3,.479,20.9,1.2,-2.4,-0.2,
1981,spanaji01,Jim Spanarkel,23,DAL,SF,82,,2317,17.3,.563,22.1,5.5,1.2,1.9,
1981,taylobr01,Brian Taylor,29,SDC,PG,80,,2312,15.9,.602,13.8,7.1,2.3,2.5,
1981,johnsvi01,Vinnie Johnson,24,SEA,PG,81,,2311,16.8,.583,19.7,5.9,1.9,2.3,
1981,shortpu01,Purvis Short,23,GSW,SF,79,,2309,17.0,.509,23.9,5.4,0.6,1.5,
1981,hawesst01,Steve Hawes,30,ATL,C,74,,2309,14.7,.585,16.5,5.7,0.4,1.4,
1981,parisro01,Robert Parish,27,BOS,C,82,82,2298,25.2,.579,27.1,10.9,5.4,4.3,MVP-7;AS
1981,hubbaph01,Phil Hubbard,24,DET,PF,80,,2289,15.4,.544,22.9,4.5,-1.4,0.3,
1981,fordph01,Phil Ford,24,KCK,PG,66,,2287,17.3,.553,23.3,5.2,0.5,1.4,MVP-12
1981,herroke01,Keith Herron,24,DET,SG,80,,2270,13.4,.511,21.8,3.5,-1.3,0.4,
1981,pheglro01,Roger Phegley,24,CLE,SG,82,,2269,14.3,.545,22.1,3.7,-1.6,0.3,
1981,matthwe01,Wes Matthews,21,2TM,PG,79,,2266,13.1,.549,20.7,2.6,-1.2,0.5,
1981,matthwe01,Wes Matthews,21,WSB,PG,45,,1161,12.6,.546,22.6,1.0,-1.6,0.1,
1981,matthwe01,Wes Matthews,21,ATL,PG,34,,1105,13.6,.553,18.6,1.6,-0.7,0.4,
1981,wilkebo01,Bob Wilkerson,26,CHI,SG,80,,2238,12.3,.507,17.5,3.2,-0.7,0.7,
1981,laceysa01,Sam Lacey,32,KCK,C,82,,2228,13.5,.483,14.3,4.0,2.6,2.6,
1981,bridgju01,Junior Bridgeman,27,MIL,SF,77,,2215,17.1,.534,24.0,6.7,1.1,1.7,
1981,smithra01,Randy Smith,32,CLE,SG,82,,2199,17.0,.514,24.8,3.3,0.5,1.4,
1981,cookje01,Jeff Cook,24,PHO,SF,79,,2192,11.2,.491,14.8,4.5,-0.3,1.0,
1981,lloydsc01,Scott Lloyd,28,DAL,C,72,,2186,9.3,.500,15.0,1.0,-3.7,-0.9,
1981,daviswa03,Walter Davis,26,PHO,SG,78,,2182,18.4,.579,25.6,7.1,1.9,2.1,MVP-24;AS
1981,mckinbi01,Billy McKinney,25,2TM,PG,84,,2166,13.3,.562,16.1,3.4,-1.4,0.3,
1981,mckinbi01,Billy McKinney,25,UTA,PG,35,,1032,11.0,.576,13.5,1.1,-2.7,-0.2,
1981,mckinbi01,Billy McKinney,25,DEN,PG,49,,1134,15.5,.554,18.4,2.3,-0.2,0.5,
1981,lucasma01,Maurice Lucas,28,NJN,PF,68,,2162,14.6,.528,20.5,3.5,-0.9,0.6,
1981,kenonla01,Larry Kenon,28,CHI,SF,77,,2161,15.2,.516,22.9,4.1,-1.1,0.5,
1981,hollili01,Lionel Hollins,27,PHI,PG,82,13,2154,11.0,.506,18.3,2.9,-1.6,0.2,
1981,roundda01,Dan Roundfield,27,ATL,PF,63,,2128,20.7,.575,22.3,7.0,3.1,2.7,AS;DEF2
1981,washike01,Kermit Washington,29,POR,PF,73,,2120,17.4,.596,15.7,6.8,1.7,2.0,DEF2
1981,johnsmi01,Mickey Johnson,28,MIL,PF,82,82,2118,16.3,.516,22.6,5.3,1.4,1.8,
1981,robisda01,Dave Robisch,31,2TM,C,84,,2116,14.1,.507,16.5,4.2,-0.5,0.8,
1981,robisda01,Dave Robisch,31,CLE,C,11,,372,12.5,.452,13.8,0.6,0.2,0.2,
1981,robisda01,Dave Robisch,31,DEN,C,73,,1744,14.4,.515,17.1,3.6,-0.7,0.6,
1981,nattca01,Calvin Natt,24,POR,SF,74,,2111,14.8,.541,20.3,4.2,-0.8,0.7,
1981,dawkida01,Darryl Dawkins,24,PHI,C,76,76,2088,15.9,.641,20.3,6.3,0.1,1.1,
1981,drewjo01,John Drew,26,ATL,SF,67,,2075,19.2,.539,30.9,5.4,-0.3,0.9,
1981,silasja01,James Silas,31,SAS,PG,75,,2055,19.4,.557,26.1,7.0,1.0,1.6,MVP-24
1981,adamsal01,Alvan Adams,26,PHO,C,75,,2054,20.3,.567,23.0,7.7,5.1,3.7,
1981,jonesbo01,Bobby Jones,29,PHI,PF,81,0,2046,20.1,.604,20.8,9.2,4.7,3.5,MVP-24;AS;DEF1
1981,unselwe01,Wes Unseld,34,WSB,C,63,,2032,13.5,.543,11.1,5.5,1.7,1.9,
1981,robinbi01,Bill Robinzine,28,2TM,PF,78,,2016,14.8,.528,23.5,2.3,-2.4,-0.2,
1981,robinbi01,Bill Robinzine,28,CLE,PF,8,,84,6.0,.465,21.8,-0.1,-5.4,-0.1,
1981,robinbi01,Bill Robinzine,28,DAL,PF,70,,1932,15.2,.531,23.6,2.4,-2.2,-0.1,
1981,murphca01,Calvin Murphy,32,HOU,PG,76,,2014,18.1,.542,26.1,5.4,0.8,1.4,
1981,bristal01,Allan Bristow,29,UTA,SF,82,,2001,14.9,.511,18.7,2.7,-0.2,0.9,
1981,brownfr01,Fred Brown,32,SEA,SG,78,,1986,18.3,.535,25.8,5.2,2.0,2.0,
1981,cookda01,Darwin Cook,22,NJN,SG,81,,1980,15.0,.503,21.4,2.7,0.9,1.4,
1981,willifr01,Freeman Williams,24,SDC,SG,82,,1976,20.2,.524,34.6,4.0,1.2,1.6,
1981,willisl01,Sly Williams,23,NYK,PF,67,57,1976,16.6,.536,19.9,5.1,1.7,1.9,
1981,corzida01,Dave Corzine,24,SAS,C,82,,1960,16.5,.520,19.3,5.1,-0.4,0.8,
1981,bensoke01,Kent Benson,26,DET,C,59,,1956,15.1,.524,22.2,3.1,0.1,1.0,
1981,johnsge02,George Johnson,32,SAS,C,82,82,1935,13.5,.517,10.4,4.5,1.6,1.8,MVP-24;DEF2
1981,grossbo01,Bob Gross,27,POR,SF,82,,1934,14.0,.584,14.3,4.4,1.7,1.8,
1981,kupchmi01,Mitch Kupchak,26,WSB,PF,82,,1934,16.6,.571,22.0,5.2,-0.3,0.8,
