n_clusters,noise,silhouette,calinski_harabasz,davies_bouldin,dbcv,n_components,n_neighbors,min_dist,min_cluster_size,min_samples,composite_2025,dbcv_hdbscan
12,0.04697986577181208,0.4319324195384979,348.27116716582583,0.5912843921076182,0.43540677019916785,10,10,0.0,15,10,0.7355230199158136,0.07556712397257782
7,0.00820283370618941,0.3615017831325531,566.2632545586254,0.7653347795427757,0.4775974514885737,10,10,0.0,15,15,0.6983907428138887,0.045075756592889225
25,0.22893363161819538,0.49169525504112244,1189.1808856394337,0.7259357140643159,0.41051537052903553,10,10,0.0,20,5,0.7339922873346532,0.24084321038240225
11,0.04325130499627144,0.425315797328949,384.0310392116594,0.6252296607353736,0.4318511826215775,10,10,0.0,20,10,0.7392250820216268,0.07737018987348986
7,0.00820283370618941,0.3615017831325531,566.2632545586254,0.7653347795427757,0.4775974514885737,10,10,0.0,20,15,0.6983907428138887,0.045075756592889225
10,0.018642803877703208,0.4123203158378601,437.47929813418136,0.6728500829949813,0.4668932378496898,10,10,0.0,25,5,0.7500031360257862,0.4316133678439942
10,0.035794183445190156,0.41743186116218567,421.974666553611,0.6498627116332284,0.44167637230476564,10,10,0.0,25,10,0.7440739907961318,0.07568542844058221
7,0.00820283370618941,0.3615017831325531,566.2632545586254,0.7653347795427757,0.4775974514885737,10,10,0.0,25,15,0.6983907428138887,0.045075756592889225
10,0.018642803877703208,0.4123203158378601,437.47929813418136,0.6728500829949813,0.4668932378496898,10,10,0.0,30,5,0.7500031360257862,0.4316133678439942
9,0.017897091722595078,0.41525396704673767,483.97235766445687,0.6377750967148671,0.45567303302830214,10,10,0.0,30,10,0.7553162033066778,0.0747547441225197
7,0.00820283370618941,0.3615017831325531,566.2632545586254,0.7653347795427757,0.4775974514885737,10,10,0.0,30,15,0.6983907428138887,0.045075756592889225
8,0.029082774049217,0.4098377227783203,524.2568906757607,0.6933254078552453,0.4416941296643229,10,10,0.0,40,5,0.7551765152695589,0.38990123200598137
8,0.041014168530947054,0.414821594953537,511.21064637768893,0.6609661391890116,0.43704288304030364,10,10,0.0,40,10,0.7510400533215154,0.06112509095410855
6,0.03131991051454139,0.3665218949317932,627.9201052026233,0.770270668393115,0.46479377366307384,10,10,0.0,40,15,0.6983743216056688,0.03719051558347195
4,0.023117076808351976,0.41273221373558044,941.1303003138806,0.977411108207638,0.4239486346753534,10,10,0.0,50,5,0.6590877390492196,0.09734505876376731
4,0.023862788963460103,0.41362664103507996,945.3089318790562,0.9770413255595815,0.4236734902045559,10,10,0.0,50,10,0.6594160526541297,0.10489663303679106
4,0.02535421327367636,0.41510501503944397,947.4192728037413,0.9736080847744816,0.42322352005919406,10,10,0.0,50,15,0.6594014155541879,0.012883463807926609
26,0.19835943325876212,0.3877410292625427,675.5662586823058,0.9780170105749862,0.25652624450512707,10,10,0.1,15,5,0.6362099502799833,0.09545332397783361
21,0.3251304996271439,0.47460445761680603,707.8187731384027,0.6885262056150755,0.282479458240033,10,10,0.1,15,10,0.654433396068218,0.16132302544429664
12,0.25428784489187173,0.31533992290496826,444.82469031894607,0.6905112910501736,0.1815013449613864,10,10,0.1,15,15,0.6654971040000783,0.06145941522813462
2,0.0,0.1337757259607315,49.719581543512845,0.8792100008500245,0.18134411519077204,10,10,0.1,20,5,0.535038317048461,0.044358628424563146
2,0.0037285607755406414,0.13365070521831512,49.66216949699273,0.8796119293288616,0.18067798456713005,10,10,0.1,20,10,0.5338952544997844,0.021994953646000195
11,0.23340790454884414,0.3866092264652252,434.959900772575,0.6795094387578972,0.2251497288175536,10,10,0.1,20,15,0.6814650026823881,0.34935472267331774
2,0.0,0.1337757259607315,49.719581543512845,0.8792100008500245,0.18134411519077204,10,10,0.1,25,5,0.535038317048461,0.044358628424563146
2,0.0037285607755406414,0.13365070521831512,49.66216949699273,0.8796119293288616,0.18067798456713005,10,10,0.1,25,10,0.5338952544997844,0.021994953646000195
10,0.22595078299776286,0.40495121479034424,440.7959002167163,0.7227131789280804,0.21577822139332933,10,10,0.1,25,15,0.6870370373408944,0.4057968615575893
2,0.0,0.1337757259607315,49.719581543512845,0.8792100008500245,0.18134411519077204,10,10,0.1,30,5,0.535038317048461,0.044358628424563146
2,0.0037285607755406414,0.13365070521831512,49.66216949699273,0.8796119293288616,0.18067798456713005,10,10,0.1,30,10,0.5338952544997844,0.021994953646000195
7,0.22296793437733034,0.4150153398513794,596.5471503075065,0.7709487875662415,0.21692698332313676,10,10,0.1,30,15,0.6450166356952584,0.11614246781958694
9,0.1558538404175988,0.29952484369277954,383.74622393196216,0.826107400936077,0.2310393907728553,10,10,0.1,40,5,0.6865471968218335,0.05083372303983998
8,0.21923937360178972,0.3477589786052704,546.4709173008993,0.8447616797331057,0.24674657151604465,10,10,0.1,40,10,0.6910391264403436,0.006879084245220663
6,0.2453392990305742,0.41731199622154236,655.9953225317421,0.819098906297839,0.1985238913683881,10,10,0.1,40,15,0.6445945419772333,0.10233515977033807
4,0.06636838180462341,0.19698019325733185,657.7565366416616,1.5101175195062484,0.2283992373296284,10,10,0.1,50,5,0.5854121681113789,0.17444073793426085
7,0.33631618195376584,0.4155174791812897,813.7787079088502,0.8324916149532504,0.17295907821421244,10,10,0.1,50,10,0.6328106380819487,0.11573034749954288
5,0.21029082774049218,0.3691577613353729,700.1655672164289,0.9609722557700253,0.14908759216531295,10,10,0.1,50,15,0.6523029725998011,0.102320184931377
29,0.2117822520507084,0.4641081988811493,1175.6607631894772,0.7712072884652702,0.3238786977902816,10,15,0.0,15,5,0.6936476305359075,0.22473368403347949
22,0.32662192393736017,0.5398319363594055,1271.1190078346222,0.6339801882346067,0.3516609181554182,10,15,0.0,15,10,0.720100114056165,0.19347847699755813
17,0.3668903803131991,0.5635752081871033,1475.320954801071,0.5782669455814868,0.37537615725065926,10,15,0.0,15,15,0.7720012626142128,0.09779774081516347
27,0.20879940343027592,0.47594594955444336,1233.085050768159,0.769062515209514,0.32238955002891784,10,15,0.0,20,5,0.7020605764808996,0.2150601191183079
12,0.14392244593586875,0.38868480920791626,570.8792524998072,0.6727191161461343,0.22611532346843766,10,15,0.0,20,10,0.7222139128504075,0.07468564488800541
11,0.22296793437733034,0.4654123783111572,696.8453152138305,0.559598874910904,0.34593881196973564,10,15,0.0,20,15,0.7226060079548575,0.03285059210511513
20,0.19388516032811334,0.4368506669998169,1044.9710381012678,0.7659108396678521,0.32526779249833265,10,15,0.0,25,5,0.7618591557616654,0.20422184551916206
11,0.16181953765846382,0.4133532643318176,614.0934531572836,0.6639970369717624,0.21395409594161463,10,15,0.0,25,10,0.724866473667962,0.06196599905036437
10,0.2140193885160328,0.4355032742023468,741.1737655336725,0.6382909686611703,0.3216965141592251,10,15,0.0,25,15,0.7252370511289095,0.0050832279409163475
12,0.07829977628635347,0.36432868242263794,595.0666334508683,0.7580308317551396,0.1861533473061337,10,15,0.0,30,5,0.7406660328225765,0.05923746685258806
10,0.15883668903803133,0.40096163749694824,661.147694303725,0.704220224485043,0.19912267883202742,10,15,0.0,30,10,0.7286080083435054,0.061644342051364986
9,0.2140193885160328,0.43811947107315063,798.4858907907413,0.6714575534500163,0.2979642358896771,10,15,0.0,30,15,0.7313606931852368,0.04720085874858218
9,0.09023117076808351,0.32556840777397156,576.095761467928,0.8383418604730191,0.18182741891920468,10,15,0.0,40,5,0.7293754860824635,0.0357708511326884
9,0.15734526472781507,0.3952937126159668,706.9166244748196,0.7663191331164209,0.20508507286077596,10,15,0.0,40,10,0.7327821399215324,0.029754620639024735
8,0.2058165548098434,0.43199703097343445,883.9605376051327,0.7112259622078467,0.2983873185109094,10,15,0.0,40,15,0.7414506419635754,0.10189388043937027
8,0.0894854586129754,0.3267354369163513,639.6239680285402,0.8810079988981601,0.16609444324710446,10,15,0.0,50,5,0.7361270747564141,0.09143972110954623
6,0.1789709172259508,0.3722691237926483,889.6999365642484,0.8968114526453078,0.1680172448402721,10,15,0.0,50,10,0.6811190870575369,0.06194353166935417
7,0.20432513049962714,0.42638158798217773,993.4076238504136,0.7577905661570219,0.29278153716511246,10,15,0.0,50,15,0.6920004614324798,0.1483921913164082
27,0.2841163310961969,0.4571901261806488,823.8890994944733,0.8270862324856233,0.23803628265713775,10,15,0.1,15,5,0.6357325295476856,0.1929023356930278
18,0.36763609246830725,0.47061094641685486,750.7345548946096,0.7718047745962011,0.2654513976283059,10,15,0.1,15,10,0.6853742697114971,0.1261594883116073
15,0.4526472781506339,0.5315809845924377,843.546403872198,0.6153066360911082,0.29829139375080505,10,15,0.1,15,15,0.6782976046308953,0.16187293554932333
23,0.28933631618195377,0.4458939731121063,818.0440105278157,0.8367503896712369,0.2126666498241548,10,15,0.1,20,5,0.6718876021650114,0.15889297505226319
11,0.22744220730797912,0.4144349694252014,500.5881321072366,0.7376510669444394,0.18754453636793933,10,15,0.1,20,10,0.69399139643211,0.03296612852894483
10,0.2759134973900075,0.43442097306251526,541.5076040324514,0.6236327533787477,0.3637093093922077,10,15,0.1,20,15,0.6865398571456202,0.35057519214392197
22,0.284862043251305,0.44304007291793823,832.0773406489859,0.8497369453327042,0.22515750470798057,10,15,0.1,25,5,0.6742051320271979,0.12010612676126334
11,0.22744220730797912,0.4144349694252014,500.5881321072366,0.7376510669444394,0.18754453636793933,10,15,0.1,25,10,0.69399139643211,0.03296612852894483
8,0.2803877703206562,0.41766971349716187,629.5461676925864,0.7612847721867682,0.33035377461910853,10,15,0.1,25,15,0.6914887426976362,0.3148579051114789
12,0.19090231170768082,0.36749741435050964,493.3345162380247,0.7755712911549574,0.21553875753592747,10,15,0.1,30,5,0.6971873702640747,0.07727241758096356
10,0.226696495152871,0.3999577462673187,526.0186107719911,0.7707642012914057,0.16943601339496048,10,15,0.1,30,10,0.6945865744714357,0.07342689991453655
8,0.2803877703206562,0.41766971349716187,629.5461676925864,0.7612847721867682,0.33035377461910853,10,15,0.1,30,15,0.6914887426976362,0.3148579051114789
8,0.19164802386278895,0.3313192129135132,597.1311685580774,0.9135783638067316,0.21112980458947156,10,15,0.1,40,5,0.701916591633998,0.029668066884973626
9,0.21551081282624907,0.39340871572494507,573.1146912248958,0.8147344270311341,0.17209310016717944,10,15,0.1,40,10,0.7016695326333566,0.04570420060635984
7,0.2721849366144668,0.41215190291404724,710.7464435613228,0.8164199037031105,0.328562944022583,10,15,0.1,40,15,0.6412419488088993,0.3671301270601542
6,0.19985085756897839,0.3281671702861786,723.5700820843543,0.9480534119120522,0.1836288116670233,10,15,0.1,50,5,0.6516268264806687,0.06961112512731304
7,0.1953765846383296,0.37172937393188477,690.7532654667025,0.9505883581874031,0.16046528699011423,10,15,0.1,50,10,0.656221757244954,0.10508863460401992
6,0.23117076808351977,0.3820183277130127,771.63005455434,0.9658456538543566,0.31804917252229653,10,15,0.1,50,15,0.65511452418733,0.462975512326032
28,0.25652498135719615,0.4792778491973877,1217.0353437599922,0.7081517580421847,0.3018522774103806,10,20,0.0,15,5,0.6866377173484485,0.09439872472767638
22,0.37360178970917224,0.541612446308136,1330.958593350295,0.5929385724283703,0.3501674088651892,10,20,0.0,15,10,0.7122571893684982,0.21202180636418688
16,0.38105891126025354,0.5286534428596497,1243.6814131028993,0.6171149609198943,0.27331223890430656,10,20,0.0,15,15,0.7393484843611613,0.14564245892995165
21,0.22296793437733034,0.4381170868873596,1175.675676352196,0.7925273350350014,0.29461338711279905,10,20,0.0,20,5,0.7263947503551245,0.07868440560206527
11,0.20730797912005966,0.4167081415653229,718.1077107785334,0.6847208084968383,0.38397523591114213,10,20,0.0,20,10,0.722124598576634,0.039731982223811114
14,0.4064131245339299,0.5388060808181763,1372.185470459546,0.6201929562441214,0.2546150987817069,10,20,0.0,20,15,0.746115521808502,0.13749873445443875
20,0.21998508575689785,0.424961656332016,1126.4415169136164,0.834892182732579,0.3040833561959249,10,20,0.0,25,5,0.7603928744140946,0.0781972715057122
10,0.2244593586875466,0.4361417889595032,780.6243104246905,0.6784692356664349,0.37349523103727034,10,20,0.0,25,10,0.7261458917801304,0.03775059734130624
6,0.08351976137211037,0.3962450623512268,339.1257754676207,0.6929278792340159,0.41994487688401877,10,20,0.0,25,15,0.6582934084878129,0.451779625131982
14,0.18344519015659955,0.3582223057746887,642.49021023852,0.9065307128748229,0.2917781312010033,10,20,0.0,30,5,0.7129488098430754,0.20624496500533754
9,0.2184936614466816,0.42556628584861755,830.407849787111,0.7141211530339437,0.3913346459309322,10,20,0.0,30,10,0.7313276294219992,0.03850373488914555
5,0.10216256524981357,0.4083201289176941,390.9249610263054,0.7083228133424171,0.4087355750382794,10,20,0.0,30,15,0.6596917458653406,0.47975891125456593
6,0.03877703206562267,0.3373819887638092,639.1913627202035,0.8590733369445079,0.20307275725475718,10,20,0.0,40,5,0.692893324966905,0.22179777713506804
8,0.2058165548098434,0.4185962975025177,932.0501712603109,0.7613556680830462,0.3724096237143214,10,20,0.0,40,10,0.7442494953084557,0.03982767897700607
3,0.05145413870246085,0.3850330710411072,788.8563609221404,0.9080682575861458,0.30756297041445574,10,20,0.0,40,15,0.6312043551376418,0.39986661131139956
4,0.02982848620432513,0.4024309515953064,1033.3713079642368,0.9181393959856103,0.1577363650131398,10,20,0.0,50,5,0.6647532276744221,0.1648143563929526
5,0.17076808351976136,0.37845203280448914,1216.4340963242842,0.922574992199514,0.3440276092332261,10,20,0.0,50,10,0.7171807894971735,0.06479125813421817
3,0.05145413870246085,0.3850330710411072,788.8563609221404,0.9080682575861458,0.30756297041445574,10,20,0.0,50,15,0.6312043551376418,0.39986661131139956
24,0.34377330350484714,0.44601988792419434,771.7453095844679,0.7755171956269207,0.21426800336382495,10,20,0.1,15,5,0.6509455230956218,0.06413036298526373
15,0.42132736763609246,0.48333102464675903,768.4390698785307,0.7145944760489148,0.26042818375581633,10,20,0.1,15,10,0.6729453503940392,0.10118544348866243
14,0.41759880686055184,0.4768306314945221,738.2686721275188,0.7207038559729,0.22496000942190653,10,20,0.1,15,15,0.6700718198787647,0.111228240895145
21,0.3042505592841163,0.42529159784317017,699.4750329979342,0.8110169973101394,0.1920364289281449,10,20,0.1,20,5,0.6524660751910341,0.0776294976725761
15,0.42132736763609246,0.48333102464675903,768.4390698785307,0.7145944760489148,0.26042818375581633,10,20,0.1,20,10,0.6729453503940392,0.10118544348866243
13,0.42878448918717377,0.4776531755924225,779.6551148741966,0.7266189920645802,0.2215669000838777,10,20,0.1,20,15,0.670978141070131,0.1032574511154875
17,0.31096196868008946,0.4386231303215027,785.9637654737578,0.8092035582247058,0.18403214697758388,10,20,0.1,25,5,0.7011012554915743,0.05489179778062493
11,0.3743475018642804,0.3997335731983185,693.8392309801809,0.9220703044037044,0.20848066833751414,10,20,0.1,25,10,0.6670397085184818,0.06656879844136343
9,0.2759134973900075,0.4075509011745453,582.9035985437679,0.7556138332530977,0.1980495990818294,10,20,0.1,25,15,0.6866489458135563,0.0068434599668609625
12,0.32587621178225207,0.4239828586578369,695.5023122324577,0.8767363228678956,0.21585981303811244,10,20,0.1,30,5,0.6853847964872457,0.09972664637804475
11,0.3743475018642804,0.3997335731983185,693.8392309801809,0.9220703044037044,0.20848066833751414,10,20,0.1,30,10,0.6670397085184818,0.06656879844136343
8,0.2751677852348993,0.40350058674812317,621.9875836226437,0.8050598939439719,0.19955985260216536,10,20,0.1,30,15,0.690173510804013,0.006996657183047081
8,0.1849366144668158,0.3111608028411865,513.1442116069538,0.9918750514823151,0.16157086146867267,10,20,0.1,40,5,0.6925075572468287,0.00885014007288676
2,0.0842654735272185,0.4302305579185486,1156.990996817048,0.8857432269926231,0.03940345566272142,10,20,0.1,40,10,0.6649540413113215,0.00784026551930531
6,0.30723340790454884,0.36756980419158936,773.6627091471627,0.952065079445212,0.19361209384117117,10,20,0.1,40,15,0.63033171917209,0.10924593385387726
6,0.18120805369127516,0.32183223962783813,678.0641223459093,1.081801214603382,0.16291704443085847,10,20,0.1,50,5,0.6517188320713841,0.11983887923216993
2,0.0842654735272185,0.4302305579185486,1156.990996817048,0.8857432269926231,0.03940345566272142,10,20,0.1,50,10,0.6649540413113215,0.00784026551930531
6,0.30723340790454884,0.36756980419158936,773.6627091471627,0.952065079445212,0.19361209384117117,10,20,0.1,50,15,0.63033171917209,0.10924593385387726
22,0.3340790454884415,0.4958544075489044,1235.7593554086586,0.7556203824729962,0.2842679436437249,10,30,0.0,15,5,0.7077303830266691,0.1970418256463034
19,0.36838180462341535,0.529104471206665,1384.5344594885503,0.6447625231914963,0.2978728389076518,10,30,0.0,15,10,0.7573045752428302,0.10982731942975212
8,0.10514541387024609,0.4099302589893341,240.23797646213927,0.5756361884449858,0.30990781483481133,10,30,0.0,15,15,0.7039697123335402,0.44841852501132007
19,0.25652498135719615,0.46167027950286865,1078.4152799363737,0.7478520997413908,0.22211034672279098,10,30,0.0,20,5,0.7501345755119089,0.22137781322322506
16,0.3452647278150634,0.5186149477958679,1187.8909439261233,0.6715426422265465,0.2929050559182249,10,30,0.0,20,10,0.7430019182174734,0.20265744458619672
2,0.02535421327367636,0.4675242006778717,1480.9699107953802,0.7837960278714893,0.31721873794066907,10,30,0.0,20,15,0.7206193571991157,0.0005918613218160694
17,0.2684563758389262,0.4713616967201233,1180.9375218660953,0.7460511726618525,0.20120596103336025,10,30,0.0,25,5,0.7582610939429502,0.12498180860925213
10,0.21476510067114093,0.4468696713447571,673.4643342544325,0.6954808524943203,0.16781392696436873,10,30,0.0,25,10,0.7199473539258145,0.06083878036560772
2,0.02535421327367636,0.4675242006778717,1480.9699107953802,0.7837960278714893,0.31721873794066907,10,30,0.0,25,15,0.7206193571991157,0.0005918613218160694
14,0.2535421327367636,0.4247877299785614,1054.7006514438563,0.8422896835474672,0.21018391427244898,10,30,0.0,30,5,0.7431255848201408,0.11673783290589752
10,0.21476510067114093,0.4468696713447571,673.4643342544325,0.6954808524943203,0.16781392696436873,10,30,0.0,30,10,0.7199473539258145,0.06083878036560772
5,0.16554809843400448,0.34972572326660156,944.43916921084,0.8051171800956614,0.166037115037777,10,30,0.0,30,15,0.687238345880873,0.17940575360179117
11,0.2483221476510067,0.3596629500389099,708.7674479213783,0.8788188838046566,0.14883885607525715,10,30,0.0,40,5,0.7003295430026724,0.08768007548516521
8,0.16331096196868009,0.40049296617507935,850.6844478527414,0.8293056046752172,0.16801484977803627,10,30,0.0,40,10,0.746149101120932,0.03184233696126153
2,0.02535421327367636,0.4675242006778717,1480.9699107953802,0.7837960278714893,0.31721873794066907,10,30,0.0,40,15,0.7206193571991157,0.0005918613218160694
7,0.18419090231170768,0.30563968420028687,948.9924105774313,1.0732682800707196,0.13072075261492266,10,30,0.0,50,5,0.6754879229942738,0.12429304516565244
6,0.13944817300521997,0.3733620345592499,1023.7065150392839,0.9739563296514583,0.16063662366091513,10,30,0.0,50,10,0.70654050478625,0.07084895520562141
2,0.02535421327367636,0.4675242006778717,1480.9699107953802,0.7837960278714893,0.31721873794066907,10,30,0.0,50,15,0.7206193571991157,0.0005918613218160694
21,0.39299030574198357,0.46139565110206604,829.997745727513,0.7916233680359969,0.23258465405871478,10,30,0.1,15,5,0.6443120305154661,0.153004226964839
16,0.4638329604772558,0.5099959969520569,790.0635902187094,0.7121963040801362,0.2150568017566913,10,30,0.1,15,10,0.6663558704215027,0.08350420493595012
5,0.2662192393736018,0.30928894877433777,658.2817488974405,0.8906777006902488,0.30160601144695226,10,30,0.1,15,15,0.6223557453938141,0.18043110371456036
17,0.3325876211782252,0.4469277262687683,746.7411039553887,0.7905251814128648,0.2160368696687876,10,30,0.1,20,5,0.6919369829823865,0.16755558709406612
11,0.29157345264727813,0.41549021005630493,453.6999096483849,0.7388926989865439,0.15139775210843237,10,30,0.1,20,10,0.6702214866791008,0.31402638530967386
4,0.15883668903803133,0.3478280007839203,705.2434923898645,0.8269308027749518,0.3810829091617035,10,30,0.1,20,15,0.5850475426451651,0.5083684824221064
15,0.3191648023862789,0.4079397916793823,685.1441689340301,0.8714094201493463,0.16432220129680591,10,30,0.1,25,5,0.6839559449294266,0.1257347525480795
9,0.2692020879940343,0.3717278242111206,521.8633730742981,0.8519830298642053,0.1399068731298688,10,30,0.1,25,10,0.6771848845408877,0.2915609320910118
4,0.15883668903803133,0.3478280007839203,705.2434923898645,0.8269308027749518,0.3810829091617035,10,30,0.1,25,15,0.5850475426451651,0.5083684824221064
14,0.3378076062639821,0.41137200593948364,716.7940139662999,0.8721827553513479,0.15822048495147184,10,30,0.1,30,5,0.6820429204083579,0.12558407195743712
9,0.2692020879940343,0.3717278242111206,521.8633730742981,0.8519830298642053,0.1399068731298688,10,30,0.1,30,10,0.6771848845408877,0.2915609320910118
4,0.15883668903803133,0.3478280007839203,705.2434923898645,0.8269308027749518,0.3810829091617035,10,30,0.1,30,15,0.5850475426451651,0.5083684824221064
10,0.3542132736763609,0.3304635286331177,515.0806371641046,0.9587949567459679,0.16815252293081498,10,30,0.1,40,5,0.6448136109084699,0.08368728609840605
8,0.2609992542878449,0.3726487159729004,587.0166604244915,0.8792666363908173,0.14112891657200674,10,30,0.1,40,10,0.6862991971520307,0.2898574431052914
3,0.1319910514541387,0.3628726303577423,1049.5474466314636,0.9915668086049765,0.17196927028824877,10,30,0.1,40,15,0.6297883237805662,0.1803003473657489
5,0.25205070842654737,0.26915985345840454,683.6983983354309,1.1780146431590433,0.15329339329796116,10,30,0.1,50,5,0.6231286053243396,0.07427262507344509
5,0.2080536912751678,0.2962277829647064,658.932813001428,0.9497511923475447,0.1988512169630524,10,30,0.1,50,10,0.6379113413622984,0.4541851177233378
3,0.1319910514541387,0.3628726303577423,1049.5474466314636,0.9915668086049765,0.17196927028824877,10,30,0.1,50,15,0.6297883237805662,0.1803003473657489
19,0.3579418344519016,0.45265674591064453,914.5429803556203,0.797230064184857,0.21238237912942448,10,50,0.0,15,5,0.7019702595865882,0.08626657447362215
18,0.49589858314690527,0.5667409300804138,1316.948383807492,0.6139358771759671,0.24822458440379586,10,50,0.0,15,10,0.7179364029487396,0.09594400699152263
10,0.40492170022371365,0.39871418476104736,409.1176073474374,0.6835294830803773,0.31991261969512935,10,50,0.0,15,15,0.6292423783817868,0.2794765670379618
18,0.32363907531692765,0.42439162731170654,838.5566603114789,0.830584808055612,0.2109944922527585,10,50,0.0,20,5,0.7004226875328257,0.13391287397351787
5,0.23639075316927666,0.32637864351272583,844.9476140294987,0.818745903809013,0.22989865273480298,10,50,0.0,20,10,0.6525343319790757,0.19739552297389526
5,0.25727069351230425,0.3307006061077118,845.0641928027668,0.8071095805241588,0.36477362814033487,10,50,0.0,20,15,0.6469303021427422,0.19329911962962323
13,0.25652498135719615,0.3297005295753479,827.3326268031658,0.9277852725828866,0.1502622829554183,10,50,0.0,25,5,0.70523084770946,0.05829891275495723
5,0.23639075316927666,0.32637864351272583,844.9476140294987,0.818745903809013,0.22989865273480298,10,50,0.0,25,10,0.6525343319790757,0.19739552297389526
5,0.25727069351230425,0.3307006061077118,845.0641928027668,0.8071095805241588,0.36477362814033487,10,50,0.0,25,15,0.6469303021427422,0.19329911962962323
12,0.2535421327367636,0.3341429829597473,865.6167796241378,0.9704661553703643,0.13817416427188445,10,50,0.0,30,5,0.7106204855853469,0.058247597079583956
5,0.23639075316927666,0.32637864351272583,844.9476140294987,0.818745903809013,0.22989865273480298,10,50,0.0,30,10,0.6525343319790757,0.19739552297389526
4,0.22893363161819538,0.34973058104515076,1120.9876933003852,0.9184680324553014,0.36368225840651364,10,50,0.0,30,15,0.6058782670013525,0.2582037318626685
11,0.2513049962714392,0.35546427965164185,931.3787562421404,0.9320004381605274,0.1301867343283806,10,50,0.0,40,5,0.7210660186905284,0.0600101672095631
4,0.20879940343027592,0.34603351354599,1112.0849670678188,0.9263923402033115,0.237149145964837,10,50,0.0,40,10,0.6104737027095977,0.26491959193944026
4,0.22893363161819538,0.34973058104515076,1120.9876933003852,0.9184680324553014,0.36368225840651364,10,50,0.0,40,15,0.6058782670013525,0.2582037318626685
6,0.18269947800149142,0.30084073543548584,854.8820015959199,1.0749796246014307,0.25944569677888074,10,50,0.0,50,5,0.6658044670744675,0.32636192567381944
4,0.20879940343027592,0.34603351354599,1112.0849670678188,0.9263923402033115,0.237149145964837,10,50,0.0,50,10,0.6104737027095977,0.26491959193944026
4,0.22893363161819538,0.34973058104515076,1120.9876933003852,0.9184680324553014,0.36368225840651364,10,50,0.0,50,15,0.6058782670013525,0.2582037318626685
20,0.48396718866517524,0.4354609549045563,578.9477212112618,0.8438730835442122,0.17098007811868082,10,50,0.1,15,5,0.628023758757257,0.052822150826839366
13,0.3773303504847129,0.3168501555919647,377.24648192310167,0.7014544729413529,0.11729718539268384,10,50,0.1,15,10,0.6220530663856909,0.06487726893688985
4,0.20656226696495153,0.3404124677181244,677.9063687617112,0.8435416036444465,0.42332447059184664,10,50,0.1,15,15,0.5668838269444043,0.00706137159527757
15,0.4064131245339299,0.3850383758544922,568.5584894735229,0.8841438829955458,0.1483725719466375,10,50,0.1,20,5,0.642687667965347,0.05339374764891313
5,0.2595078299776286,0.2838873267173767,635.8473807168916,0.923201911495348,0.22044485362617847,10,50,0.1,20,10,0.6183154880860071,0.1907192384845679
4,0.20656226696495153,0.3404124677181244,677.9063687617112,0.8435416036444465,0.42332447059184664,10,50,0.1,20,15,0.5668838269444043,0.00706137159527757
12,0.41312453392990306,0.41096723079681396,660.2615583336873,0.829461714335865,0.1413094407504105,10,50,0.1,25,5,0.6537338802739199,0.0802818237049524
5,0.2595078299776286,0.2838873267173767,635.8473807168916,0.923201911495348,0.22044485362617847,10,50,0.1,25,10,0.6183154880860071,0.1907192384845679
4,0.20656226696495153,0.3404124677181244,677.9063687617112,0.8435416036444465,0.42332447059184664,10,50,0.1,25,15,0.5668838269444043,0.00706137159527757
11,0.3907531692766592,0.38877540826797485,640.6889269466147,0.8733758193548361,0.13931186151328614,10,50,0.1,30,5,0.65515925315186,0.04210078802909071
5,0.2595078299776286,0.2838873267173767,635.8473807168916,0.923201911495348,0.22044485362617847,10,50,0.1,30,10,0.6183154880860071,0.1907192384845679
5,0.3378076062639821,0.3450988531112671,689.0501355716412,0.9681644326105253,0.20574869209234928,10,50,0.1,30,15,0.6093275596446596,0.28253676736843825
2,0.0894854586129754,0.41905733942985535,1152.38232516184,0.8988915558643332,0.281742236604284,10,50,0.1,40,5,0.6612511958467697,0.0034152774994290324
4,0.23639075316927666,0.30310308933258057,839.660910012426,1.0494819081094975,0.2035205776136482,10,50,0.1,40,10,0.5685143284503467,0.18991057933658878
5,0.3378076062639821,0.3450988531112671,689.0501355716412,0.9681644326105253,0.20574869209234928,10,50,0.1,40,15,0.6093275596446596,0.28253676736843825
4,0.2110365398956003,0.3023901879787445,853.254237940524,1.0793230573279027,0.11517281288408127,10,50,0.1,50,5,0.577372990022184,0.19917444279132832
4,0.23639075316927666,0.30310308933258057,839.660910012426,1.0494819081094975,0.2035205776136482,10,50,0.1,50,10,0.5685143284503467,0.18991057933658878
3,0.1767337807606264,0.35719114542007446,1016.7602562792289,1.0201511402286616,0.3420309983173832,10,50,0.1,50,15,0.6122345632127462,0.00022224774627573353
